T_K,P_bar,abund_H_dex,abund_O_dex,abund_C_dex,abund_N_dex,abund_S_dex,e-,H,O,C,N,S,C1H1,C1H1N1_1,C1H1N1_2,C1H1N1O1,C1H1O1,C1H2,C1H2O1,C1H3,C1H4,C1H4O2,C1N1,C1N1O1,C1N2_cnn,C1N2_ncn,C1O1,C1O1S1,C1O2,C1S1,C1S2,C2,C2H1,C2H2,C2H2O2,C2H2O4,C2H4,C2H4O1,C2H4O3,C2H6O2,C2N1,C2N1O1,C2N2,C2O1,C3,C3H1,C3N2O1,C3O2,C4,C4H6O4,C4N2,C5,H1N1,H1N1O1,H1N1O2cis,H1N1O2trans,H1N1O3,H1O1,H1O2,H1S1,H2,H2N1,H2N2,H2O1,H2O2,H2O4S1,H2S1,H3N1,H4N2,N1O1,N1O2,N1O3,N1S1,N2,N2O1,N2O3,N2O4,N2O5,N3,O1S1,O1S2,O2,O2S1,O3,O3S1,S2,S3,S4,S5,S6,S7,S8,C1+,C1-,C1H1+,C1H1-,C1H1O1+,C1N1+,C1N1-,C1O2-,C2-,H1+,H1-,H1O1+,H1O1-,H1S1-,H2+,H2-,H3O1+,N1+,N1-,N1O1+,N1O2-,N2+,N2-,N2O1+,O1+,O1-,O2+,O2-,S1+,S1-,comp_H,comp_O,comp_C,comp_N,comp_S,group_index,point_index,sample_MAE
1138.3307337669678,79888.59895817096,12.120305377960122,9.15915393800416,11.999928468300268,10.211697576738445,10.456166620877012,2406.409936653793,108447936348769.12,4.927836930283305e-15,763490.6132277194,5.1478266604356456e-12,60332635.011702344,476269506653.45825,1.083117310871374e+17,507894124134963.75,0.2826555461624278,453240582.93491626,4.286216318045592e+20,270632102665646.72,5.083151580270199e+23,5.083151580270199e+23,1.19667760737241e-14,23043.134428286932,2.1011335701204252e-12,3.1550911004466706e-18,2.482792676092161e-13,2759119894906084.0,188333768387.79492,0.090957802375686,1.6164611585802117e+21,9.310423133675268e+22,122569872352560.28,5.083151580270199e+23,5.083151580270199e+23,1286.5088114693067,7.839231099024478e-32,5.083151580270199e+23,9.537103760915746e+21,1.5782179373788403e-10,0.0001989950409833,1041432711883.828,0.9194045489486634,18556431.448597163,51369646815.0678,5.083151580270199e+23,5.083151580270199e+23,8.494490124852091e-06,486971620150.0526,5.083151580270199e+23,1.9952022014030158e-20,5.381039327014611e+22,5.083151580270199e+23,1.8124009780940253e-06,5.862266978842668e-23,1.2879261526921712e-43,1.6388523509767971e-43,2.426691635462991e-70,2.361169316147909e-05,9.812202177553744e-32,178452965865511.72,5.083151580270199e+23,30.679371948299018,8.845032147219594e-16,20041794.63926429,3.3510515931065537e-26,2.5435315584020634e-62,1.1553097784484308e+21,105665236980.27228,2.12099164679266e-11,6.549492720102755e-22,3.9580368901343885e-48,2.080381712388071e-79,3.878853004482562e-07,4.2435248344319416e-05,1.192662051049794e-37,1.450814737298291e-93,1.3934302737502787e-120,1.5738116822052935e-148,8.60295741663106e-39,4.36025201929458e-08,3.181142938258417e-10,9.574025265353024e-32,3.39438073261241e-23,8.372922315332733e-67,1.8251587060286968e-48,21178090457.15283,46246.26843932367,0.3471717681789485,1.156174141052744e-06,5.3093943222108505e-11,8.324554946423937e-16,4.5565675361397085e-21,5.382895756928365e-28,1.7810040393508848e-06,7.401572984864977e-20,49.85020906303604,3.705935344299254e-12,2.4126511502051167e-41,10488.198875713477,2.173144024613647e-15,421015943051348.2,2.585593962891395e-30,1.537592452551444,6.904047452046772e-47,9.55622443986234e-15,11520815.57391862,9.05962219277432e-28,0.0003236670502248,4.6496656318927066e-15,3.559073011644144e-59,7.079367448099313e-29,1.0175895757120859e-46,1.2965640824301291e-54,7.089334126500732e-57,2.147092869507693e-28,4.441233498468968e-77,9.389269048860938e-59,1.2827746193251685e-25,2.856808282668564e-68,2.1374033529108144e-46,3.455616773860696e-22,0.858014581418267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.221597737176479e+22
1254.1175760815042,76768.4849640993,12.176889201548908,5.003971121767651,12.14922860026308,10.648737795948776,5.343364446281414,49013.4343559731,385762847331886.4,1.148492546552006e-13,27098844.34155457,4.142694131878116e-08,884553.1351916607,2181460009584.0483,4.708020975110107e+17,3891747316683277.0,0.2612378704747223,20153791.672031384,1.1049994791699302e+20,1075011190872.99,4.4336502713991874e+23,4.4336502713991874e+23,1.6016172629036802e-17,4239758.508123123,5.843068210388589e-11,2.1606411493560937e-13,5.847673940525962e-09,63208960170036.45,3527759.289962932,0.0002887135840441,8.131217425979875e+17,1.0271319507575082e+16,489791047226577.5,4.4336502713991874e+23,4.4336502713991874e+23,0.1674111116093394,2.986645915842804e-37,4.4336502713991874e+23,4.5934239663324045e+17,2.3554944782250685e-16,1.9564051395495883e-09,23152523607140.805,1.4630907516059262,3088472794.6504707,2048120410.6970503,4.4336502713991874e+23,4.4336502713991874e+23,5.9888200879303846e-05,36602610.391605906,4.4336502713991874e+23,3.084784155879929e-29,1.013832207781536e+23,4.4336502713991874e+23,0.0020341779860154,1.1044524901158108e-20,9.619383812302207e-42,1.2026144297283037e-41,2.2912652183134967e-68,2.9868804574273355e-05,1.826677462012574e-31,301120313360.2093,9.55434110760986e+22,2800.7040161488817,8.392436591560726e-12,685361.4832490054,7.070112496995332e-27,8.396491257638772e-68,1.6723961634172957e+17,409724616479.9007,1.2517996529491598e-08,2.6243710801669723e-19,1.9462640487424293e-45,3.3529702756516256e-76,4.960948833499233e-07,0.2731586944047413,3.7848004923825025e-33,2.2292866295080333e-88,2.36981980014996e-115,6.263600483864222e-143,2.772040341768413e-31,9.402721218141162e-11,3.99039318212185e-16,4.086357358420332e-31,8.312545430734613e-27,3.153960506592758e-65,3.765711421132431e-52,73627.8565257037,0.0001921816845996,1.6530668663977297e-12,4.258439833010723e-21,2.0024963589110803e-28,3.876523468659928e-36,2.0535623233018234e-44,4.3546431826344824e-23,0.0003378546764986,4.2815269388215873e-16,942.3670043617348,1.9925968014467875e-11,1.5006497229864955e-34,933321.0307036076,7.946871830255457e-17,645642821536843.6,1.8904680951652957e-25,47.36643930787683,1.2173364221637645e-42,3.8010134354923486e-14,39994.64515142685,1.896805509100919e-23,0.0111019466079764,1.1031859500375311e-14,1.4346709832089566e-50,1.0754218151070905e-23,1.401835765387994e-41,1.2103593135412425e-51,6.071236311280363e-48,1.1108630343040607e-22,1.5432040369343974e-68,4.5449527986991965e-53,1.328412537782746e-23,5.910920168554772e-64,1.0792031149225424e-44,4.860149704100955e-21,0.0312415100567522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.941255992112242e+22
1866.5903529708175,42494.018375674066,12.037153981940634,16.323657770004644,10.09415958066046,15.497167510209126,16.21232641566399,22866.718555951673,4623787.916567301,5.218146448493461e+17,6.187134380980122e-11,110310495959.07487,9.67768674024845e+18,1.3794671650616298e-18,1.783285876896886e-07,9.172944903134748e-09,0.1246296020676639,0.000740443799378,1.31696246375748e-24,3.405699236063277e-12,2.8192858277078e-30,3.594295430595653e-37,1.3337498127687363e-35,0.0013365528645541,8078.2177298842835,9.787215282901496e-09,8.684077743503186e-06,1315170718961.517,81353253922588.3,1.9870471568281976e+18,3909.2425966466426,784867880.9043697,2.313107494963288e-29,2.259019030252538e-31,6.457189044813965e-37,4.6020007138622816e-26,3.288543157917088e-14,3.262522942214964e-56,1.0779676130642223e-54,3.102833228972861e-40,2.3986738255063374e-76,2.0631259963588216e-22,4.895093745045275e-13,1.3078649958711157e-17,6.613072858678708e-15,7.980863478449261e-45,5.737130697053282e-49,4.6058265235437484e-32,9.134855632701408e-22,2.8632252838062435e-66,5.028598968227878e-101,1.4438065750644391e-55,5.6730354713038705e-83,1882.2068445348775,5979509821.10128,51108486484759.1,60353373333565.48,50395761373460.336,2227595190421.623,8852086376368.441,619554352253.7682,14.605102263739608,0.0001600569759351,1.119077077187667e-06,89902601.30863547,63434.01800662973,8.713450859296609e+19,25598.742511916356,1.8349082255996532e-10,9.791720550221232e-27,7.860196679680461e+21,2.1148835542990697e+22,3.332290949259376e+19,6.803670318220526e+18,1.648904494300029e+23,1.114107763185296e+20,3.822892925223619e+19,1.1443431105843014e+19,8.988176608608652e+18,157255029390.14185,1.648904494300029e+23,1.648904494300029e+23,1.648904494300029e+23,1.648904494300029e+23,2.320677029555548e+19,1.648904494300029e+23,1.648904494300029e+23,1.648904494300029e+23,1.648904494300029e+23,1.648904494300029e+23,1.648904494300029e+23,1.648904494300029e+23,1.648904494300029e+23,2.7428005505955804e-25,4.242649137784342e-24,1.0917260209292255e-31,1.2774992998223605e-30,1.5957641806455694e-10,7.961622045324426e-25,6.884561214403852e-10,34618.85309529571,3.3577597946979e-35,7.537761280987391e-15,1.4770582792447708e-08,8.707814477738848e-08,2.803260559543607,19.230920722063715,2.752959855265767e-24,1.0157069855117022e-21,1.0542525309359992e-11,2.251046044414732e-12,9.20815635428419e-06,2568395013240.801,2580412938359.0273,0.0073886132276524,3381.0776278183953,201.29475394163404,0.0007096152181958,182422.0604033584,63388412.68614375,2667483889.5469804,8928747.02822318,157877791.52499765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.472612001251113e+22
1819.09770130862,52738.7378003694,11.947602112513184,16.259481087833,10.204444094274969,15.525249120305274,16.172618206241896,7908.245088788847,1487543.5177235275,3.7316639832869894e+17,1.5142861423691008e-11,61822746556.1142,7.426520873463384e+18,1.9182709450034931e-19,6.571019347189531e-08,3.065885597055446e-09,0.0733823211418877,0.0002809830540151,1.2023352548915263e-25,7.805201918923835e-13,1.7818275745105242e-31,1.527068025623734e-38,7.112073226388223e-37,0.0006491897124096,6618.29482332188,4.483711496401574e-09,4.769986524864172e-06,1404081150359.1433,108273097811147.42,3.631536389859881e+18,2424.221845998403,761335662.6729656,3.720512960954906e-30,3.0773340323581656e-32,6.125202038433734e-38,1.0319748431123092e-26,2.0225344877411247e-14,8.919293235748521e-58,3.746548520076841e-56,2.8987699739275867e-41,2.1164546337967328e-78,6.44973898206288e-23,2.952340174160894e-13,7.574585744218913e-18,2.865068341345537e-15,1.0911848667770993e-45,5.629496911513527e-50,2.515359139644164e-32,6.3890352509897125e-22,2.3649051039525016e-67,5.973455909122135e-103,3.632996793678105e-56,3.685024301849551e-84,592.9822642293991,3136319049.5079937,38292478822336.03,45359068714976.12,44158712120923.93,1054759860711.7092,4793418582033.19,276109318684.19403,3.153996134973764,3.106106419049716e-05,2.552499344282006e-07,31724270.12696596,19927.833738119545,1.0051507863914114e+20,6952.223059795394,2.4450283990528536e-11,5.693027844798081e-28,9.074979212664096e+21,2.881053469152123e+22,4.4941297738446275e+19,6.364906450726537e+18,2.0998604014860975e+23,1.5826186353092028e+20,6.168301213754452e+19,2.1987341395049804e+19,1.8204363534062592e+19,145160464365.60226,2.0998604014860975e+23,2.0998604014860975e+23,2.0998604014860975e+23,2.0998604014860975e+23,2.287788278443009e+19,2.0998604014860975e+23,2.0998604014860975e+23,2.0998604014860975e+23,2.0998604014860975e+23,2.0998604014860975e+23,2.0998604014860975e+23,2.0998604014860975e+23,2.0998604014860975e+23,3.001753811173503e-26,4.582992179879984e-25,7.532451215762369e-33,8.301576014753074e-32,4.480083205410567e-11,1.0842939083131758e-25,2.2371070255514136e-10,24557.96048018727,3.7612236391710545e-36,7.420423368076644e-16,1.9306530923675304e-09,1.347627516722402e-08,0.6423414889701132,4.50158496507932,1.3414562825514583e-25,5.1953436779333684e-23,1.2114801950352629e-12,3.3103920359712345e-13,1.832915791114357e-06,1839132771220.931,1853974681141.363,0.0025153128232724,1436.5267930483149,97.3879731733224,0.0001550190621628,59466.89998943465,29289942.544120084,1206465246.2748306,3559389.5375303715,61068028.11379697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.790916869646014e+22
1220.7587682758133,69764.51745315753,12.094524321338625,9.117275400526612,12.07456069343334,10.245949393782938,10.48815272543291,104964.014038001,266170070705.06183,0.0037486419322962,619.4511609321321,0.2619448955991001,39668115672.450645,83857.63587905573,1.299250336745289e+18,9222418624597810.0,83065784721.95169,204614169953.1446,8927588837.363693,20257118691821.625,6437742190816122.0,1.5435046479960293e+20,2.8876439568211967e-11,4411105162.248804,7673.148602654275,0.0032428903463124,116.87795667427768,7.9063722858716e+20,4.292316025485602e+18,466630533301129.4,5.379802165804812e+18,9.413664681395696e+21,1200094.813186086,2.3913658812185456e+17,2.703539380624612e+23,35722656.51880891,9.506611675962844e-07,5.114859058408519e+22,1587038844.147798,0.011927052293499,7.398960275713897e-13,2530959759334.366,24688998716.580544,1.391439677580715e+16,1314709566137.9612,369299958260806.4,1.6752284678143978e+22,2855103231.950664,5.7391400130454394e+17,150312452863041.97,2.5117558542785343e-18,5.402797885305976e+21,6.310138594092017e+20,21.187969525821707,1.4125243300646377e-05,1.1985052430670069e-15,1.5054857088513997e-15,2.036566675312818e-31,2069.569912678805,8.672430784540853e-13,23421496855144.754,1.428757277714709e+17,55541.68479594424,0.0033828647832256,121557241328.93105,5.843906567408434e-11,1.1284485674039336e-24,2.441101294763475e+16,18414450323.282505,1.0005314577500725e-05,0.2825093265779738,1.5072500263534112e-16,1.4337733800072788e-36,474244.1856622288,129889468928019.0,8.907074527571165e-08,1.9834052459864518e-41,1.558162536023056e-57,2.4901204243631156e-74,9.456954995507261e-10,536556.4217347752,242842.131865035,1.60021615591007e-09,6.467852375738197,5.228730215241753e-33,2.3311228321665144e-14,448265006975796.9,102814303562.51776,78565260.86122523,19982.13431496841,86.03451319330277,0.1450030836207411,7.14088669780029e-05,2.5878975874109847e-29,2.3725140374979273e-08,5.015183812544139e-25,0.0001194056050398,1.1572377306098145e-08,1.9664963668848727e-33,5688603640.2177925,321.11087617834113,9863506.850888863,1.878241707755873e-30,0.0881912552803688,1.3480225013213948e-36,9.330288097693856e-06,12358786.001101833,2.5581217154150436e-31,1.9479351121209165e-08,1.2609287337877554e-13,1.0282320517854952e-45,1.48835724731146e-16,6.522087515950951e-25,3.802260038797246e-22,2.5168238696355843e-35,7.833301797757209e-08,6.192279072704681e-45,2.1301594880497472e-44,1.3997654861310405e-12,4.91394557113443e-44,1.0486068469654616e-22,7.150196535487487e-18,5288.1888901277325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.588564825097207e+22
1754.186426359663,28271.46299888249,11.964064940195374,16.124708632636494,10.190812763422164,15.623194263302654,16.106678612773035,2225.6634865817896,703167.94536421,1.3413019132444846e+17,1.5296626938108413e-12,18272508850.929382,3.9748864348571034e+18,2.095997568486287e-20,2.0341503259264233e-08,8.234942288467736e-10,0.0263120586694675,7.741892675309694e-05,1.75297018855652e-26,2.543130071042617e-13,3.745878963817815e-32,4.4364413662119414e-39,9.869004336214971e-38,0.0001219737621643,1559.0323446281366,5.314900980806736e-10,7.364213548178579e-07,707369989541.7098,59227509165737.49,2.344057571713117e+18,744.9436305883145,353357334.7976485,1.5977723499310732e-31,2.5555920228724042e-33,7.40091107977121e-39,1.4948036166358989e-27,4.364187774459218e-15,1.0693642858995225e-58,3.733478099113095e-57,4.1745979777242816e-42,1.0191635707255e-79,5.002855154447566e-24,3.487473225412299e-14,9.894228951592192e-19,3.0479135277020515e-16,2.89440399953687e-47,2.26433735899954e-51,1.3841756126062514e-33,6.262207050321064e-23,2.3646783038728194e-69,9.342359001487632e-105,8.667242899264091e-58,2.0357232658731204e-86,186.58073421161225,1213340926.9916391,14586131411136.855,17355428199018.318,12381244868799.422,512010507340.4548,1657282427914.278,164964283189.65048,2.0539369326852825,1.1887883594908785e-05,8.489283225677882e-08,24710219.306560107,7683.13048822291,6.953466495377408e+19,4975.098262447203,1.3335992980223203e-11,1.5729384473908275e-28,4.493284992834321e+21,1.0631621658642766e+22,9.582981556078442e+18,3.1191659765878354e+18,1.1673181930335792e+23,7.278679578491497e+19,1.172308543850257e+19,3.1599120392050145e+18,1.654897184679258e+18,41811261663.38812,1.1673181930335792e+23,1.1673181930335792e+23,1.1673181930335792e+23,1.1673181930335792e+23,4.501118197573577e+18,1.1673181930335792e+23,1.1673181930335792e+23,1.1673181930335792e+23,1.1673181930335792e+23,1.1673181930335792e+23,1.1673181930335792e+23,1.1673181930335792e+23,1.1673181930335792e+23,7.147289053112492e-28,1.854601652920995e-26,2.255952266570633e-34,3.9410773971302066e-33,6.053618882738998e-12,2.4361169341220295e-27,3.082215466387212e-11,5264.7353043214725,1.2558940746758612e-37,4.7621828000858113e-17,3.2409291155276256e-10,9.776579509107454e-10,0.1427964321434004,1.3856453232986776,7.620192979957016e-27,5.4852705170911116e-24,3.452479161648009e-13,1.0622879767019431e-14,1.5821348420926356e-07,345379722818.0669,355106830429.9874,0.000187805755606,256.3686743220248,7.106761611268016,7.546059822319299e-06,8973.43900038553,2481963.4027271033,171670149.07580373,558421.434493415,15881944.693302616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.672507428628434e+22
1164.2807697188985,18522.291127753593,12.11753570138842,7.877282924485331,12.033357767248509,7.28712803003085,8.823314617577465,11650.746674903608,62406833765233.02,1.8238810173686944e-13,851027.1562542537,2.9725527610442933e-12,14769937.871546611,137164708114.63928,2027672095510863.2,10902425341199.504,0.0629901793016628,737766669.5035002,2.6106146809219228e+19,104134986187788.4,1.1522685250587585e+23,1.1522685250587585e+23,1.0974688176753567e-14,2516.5216709394867,2.514296016059118e-12,9.465760150486896e-20,5.755281806085283e-15,9036034940482784.0,75139819408.80994,3.1964391287139127,8.254169680322637e+19,4.215414062543617e+20,37957124896930.18,1.1522685250587585e+23,1.1522685250587585e+23,1761.983396280697,1.369723296360961e-29,1.1522685250587585e+23,1.066929193798138e+20,2.2784497751431982e-10,4.700978229630015e-06,32113266608.64525,0.2594787728432422,61234.41837386124,90448438909.03964,1.1522685250587585e+23,1.1522685250587585e+23,1.0628172058641993e-07,1534264378071.527,1.1522685250587585e+23,3.7637697378117035e-21,1.3321426493309645e+19,1.1522685250587585e+23,2.755730246203559e-07,1.0022786768360109e-22,3.0453811473980754e-42,3.8586553550589723e-42,1.0499387784939051e-67,0.0001832441876032,1.4461064609361417e-29,10981409887199.965,6.330579290779797e+22,1.0782949902632684,6.2776431015570195e-18,27560174.04639803,1.236416580699562e-24,1.3157352247013274e-59,1.6644501295957471e+19,733663608.5367755,1.3801075773086148e-14,3.1722351897557106e-21,3.484054762368163e-46,4.216361906992616e-76,1.8389921276143612e-08,1.5291475486261778e-06,1.0922157967009585e-37,5.815998554551399e-91,9.894465425253281e-117,2.3726283497677e-143,1.5944943050838364e-40,1.1627867750853957e-07,9.523786101666164e-11,4.070093114831061e-29,9.260735993099924e-22,1.04136490086828e-62,8.261427511685241e-46,468807362.3760057,136.73372800843177,0.0001356534481918,5.4301948574611426e-11,3.207295529456096e-16,6.766014015039134e-22,4.699015491162867e-28,1.65663937244753e-27,6.967340489360347e-06,5.104424582121733e-20,47.38011866831952,8.195509939830466e-12,1.3947232809823111e-41,2250.963717267654,3.227232696197718e-13,242345916851049.6,6.98588415891866e-30,3.4891729650441357,2.2903278935827745e-45,2.290045886087065e-13,1977150.727515411,7.665883833170297e-28,0.0003192261954657,3.218370054553645e-15,1.1964048930592853e-58,1.9456264508808595e-28,8.620511774946386e-46,3.119621388905655e-52,1.8825877396389027e-57,5.223853960070708e-29,1.6399605287980388e-76,1.6357566568515349e-56,1.5936573648377993e-23,4.023680090988036e-65,3.8628524004708694e-43,1.8955365123458005e-22,0.612689205919691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469030375597861e+22
2277.0838472830837,57138.70290011989,11.895741367480802,17.834168870185636,11.02692899488144,9.441044604664862,17.73574980017152,5418981.206052553,605377979.833444,1.0137900898987772e+19,5.221890106672754e-06,6165575.622549205,9.976062442155205e+19,3.042212698763282e-13,4.9102679581897895e-11,4.944551434852085e-12,2.63048274337841e-06,0.3087711081463186,2.78120183159586e-19,2.453766680020745e-09,3.9895693545621823e-25,4.1969139750169775e-32,1.2154320155763974e-30,1.029849456515444e-06,0.3315954805778456,1.1850048980644289e-17,3.0181765051847137e-15,8208347492387.801,189593890192220.2,5.98811236046544e+17,898281.394957622,14044808177.2584,1.8194793617316476e-22,2.9728009866137193e-25,5.512711663371069e-31,3.794655279516694e-22,9.88627066557921e-13,4.179581948760012e-49,5.2033968144056513e-48,5.921125876079554e-36,7.886444874250488e-68,1.7396887599467914e-23,8.510054472640346e-16,1.6401955516136382e-26,1.1002798687822272e-10,9.782593572022873e-37,3.50057807285413e-41,8.646724549479369e-40,5.69025042616518e-18,6.0942823092232235e-56,2.1696912233395492e-91,1.5608102889711864e-60,3.312151668775904e-71,0.2936819335798596,53894.7178532644,77457098.86979865,89502082.84108467,51053152.300638765,38910788897996.9,119960013960103.1,14247782724888.111,1562.585693642061,3.72712404525196e-08,8.994539649258358e-17,628229148.9888933,1948988.3105934483,2.2141078028478612e+18,949670.5935000856,3.0383613633339185e-14,2.7978426505039127e-35,5783401675642517.0,9709098542617670.0,32487454496291.96,18491969285774.727,13035947387.59714,20658023.43433737,11277195.90338325,2018673.3817797569,2148468.1075384994,3.0635677727769293e-07,1.8174734361412533e+23,1.8174734361412533e+23,1.8174734361412533e+23,1.8174734361412533e+23,1.867933526275904e+20,1.8174734361412533e+23,1.8174734361412533e+23,1.8174734361412533e+23,1.8174734361412533e+23,1.8174734361412533e+23,1.8174734361412533e+23,1.8174734361412533e+23,1.8174734361412533e+23,3.9872645494532877e-17,1.5302089046957542e-17,2.009301584154126e-23,7.825887406820425e-24,3.5686256079976132e-06,2.659355989264046e-23,1.2742226831100165e-12,1069676.8545581242,4.82638469354391e-28,2.334640255645009e-08,0.0001460557661123,0.0228936834992115,1105.1700222688105,5522.205908751621,5.778321275013297e-17,3.449920346557606e-16,5.991417936816692e-08,8.602924747186993e-12,9.837343644520325e-08,339550348.37616867,14782283.16234616,8.904955263470414e-11,1.989487612667091e-07,4.224091991074241e-07,329.9649746179014,120923051.23973677,323362480685.0444,357935294278.407,56277541437.59242,27710134108.54939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7622247501067232e+22
1186.9581356832437,22958.52693743324,11.91825457491422,8.790975016463841,11.799931144083496,7.777484722944634,7.413218916738426,39707.283907192344,115439848754480.05,1.8503363777826904e-11,1278594.541564321,7.949051504095358e-11,8672514.209357813,194858553843.37515,1.2353063206535094e+16,74492213003672.61,15.04934584259545,22013800576.680504,2.9648927098303738e+19,2727205119141039.5,1.4009587086558668e+23,1.4009587086558668e+23,2.5317316156390868e-11,22863.512734990592,8.35914139159709e-10,1.234440998133951e-17,6.047231767781451e-13,1.6477942545474224e+17,448495814231.3249,2095.8680982339965,1.7875258734258326e+19,2.2895661781551346e+19,26746866008763.83,1.4009587086558668e+23,1.4009587086558668e+23,903626.087528367,9.893585924522325e-24,1.4009587086558668e+23,1.7087126054173695e+21,5.194553186218268e-06,0.0059920997873091,138767027537.05948,35.27812106389084,1723338.5010490986,1345793993534.573,1.4009587086558668e+23,1.4009587086558668e+23,6.172529995573483e-05,251021487997449.7,1.4009587086558668e+23,1.2482978142068248e-15,8.057220321677425e+19,1.4009587086558668e+23,7.078902963588333e-06,9.625523716312585e-20,1.3008263589050777e-37,1.6423321260380005e-37,2.522178357281464e-61,0.0147541949279876,6.753739547190824e-26,5957690263547.702,9.15033363583261e+22,23.856983794880808,1.5402122308600065e-15,1529445799.6742315,5.31809063924419e-21,2.393478445974571e-53,7.86139770178913e+18,12257262019.953447,3.95115795512858e-12,2.4803914400690347e-18,1.5230815236537176e-41,1.2568657084596876e-69,1.155948249398298e-07,0.0001694298322084,8.963092220917599e-34,1.889381098848581e-83,1.759461374489957e-107,2.687610184115304e-132,4.2899861495820685e-37,2.4853719164102097e-06,6.220441703127254e-10,1.5712809094578668e-25,6.837232852142397e-19,3.3501523276808444e-57,3.1599023194645613e-41,70158034.08321422,7.2333833363176785,2.514793026511776e-06,3.2581750151303384e-13,6.592151174817663e-19,4.947370460213011e-25,1.163653236368046e-31,6.419357371436439e-27,2.7228022445787454e-05,1.6597537366208134e-19,166.21223488719096,3.4814665193204917e-10,5.639449785402125e-40,32717.570939008114,6.430169576278191e-10,260725676485898.47,5.200710681562356e-29,18.510471149652027,6.8605189234587695e-43,4.3080380581567735e-11,2300539.724118375,6.3404194209451434e-27,0.0024763638432718,3.251822231859392e-13,1.541872334633623e-56,1.746950279325045e-26,1.1856957180148509e-42,2.876983085384081e-47,1.2249060603978344e-54,2.6052814895061113e-26,4.767961260657339e-72,6.692778853092599e-54,4.051194383881828e-21,4.667362822390809e-61,4.555254040074004e-39,2.4096056490614067e-22,0.8013584359710697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9050708502356746e+22
2313.6762489330945,73231.04084704176,12.058207836006558,17.77523160794732,11.051430084786956,9.225082956902757,17.715642466503216,9136791.026509209,1165286110.9320288,1.345569668792306e+19,1.6378085885320853e-05,6461619.007873829,1.2632688458916594e+20,1.3876659185636222e-12,1.0882189792713276e-10,1.1498534321770136e-11,5.203619403276012e-06,0.9627709106451832,1.7155791448840522e-18,1.0808028527396812e-08,3.2462071825386356e-24,4.574766026211467e-31,1.4962445914027798e-29,1.8099535936093135e-06,0.5071085985636641,1.6912444209665938e-17,3.9392069064412806e-15,13936631932661.49,321932448741462.75,8.788129416616626e+17,1974061.5639657164,27575507113.52269,1.0979513432513933e-21,2.1424323618498126e-24,5.2316172704239876e-30,2.958092616635469e-21,5.9427947329878225e-12,8.881331038802225e-48,1.1079270676568467e-46,9.700346413362792e-35,4.4795216286693313e-66,5.958011474350641e-23,2.3635061972873388e-15,3.263339978845319e-26,4.5836165044079557e-10,9.978035385990744e-36,4.5891279339314204e-40,3.1113153594179293e-39,3.2984642923258546e-17,1.2547105887519847e-54,3.295804672421635e-89,1.1519548111347964e-59,1.2031305939290448e-69,0.4494691962133286,72145.97290781797,98020985.05792142,113082820.6713107,67441908.36503196,69501536743950.93,225999911856505.44,25926827492354.984,4019.821731947466,7.966966696268287e-08,1.400612713805043e-16,1425538204.8009613,5286466.928469349,4.4647229409759457e+18,2427863.6909856624,8.605693653209237e-14,1.0390911542131088e-34,4763475650758093.0,8301677169350936.0,31524308770766.555,16708227299442.877,6514692163.863233,12119122.83859074,7890643.580644337,1464298.3346830383,1710016.2033421064,1.557859010783689e-07,2.292499955249256e+23,2.292499955249256e+23,2.292499955249256e+23,2.292499955249256e+23,2.682553109353788e+20,2.292499955249256e+23,2.292499955249256e+23,2.292499955249256e+23,2.292499955249256e+23,2.292499955249256e+23,2.292499955249256e+23,2.292499955249256e+23,2.292499955249256e+23,1.8827730207556783e-16,7.138111593251749e-17,1.3090571059745792e-22,5.131777563228905e-23,1.3060732981543823e-05,8.875278223752583e-23,2.706122071748631e-12,2483964.3152942257,3.4523406029780625e-27,8.168937563922586e-08,0.0004355246996611,0.0719722587169813,2803.5409248100923,13647.072449820584,3.1492131688627135e-16,1.8007654747996048e-15,2.632821322336327e-07,1.7689111084650248e-11,1.7073957025010673e-07,357845334.83588004,17203450.69706637,9.505198117689592e-11,1.865346234831291e-07,4.272553483135743e-07,796.7601120191905,234820257.27616885,605667333242.293,665087664605.3201,99588477352.65236,48831685040.37473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8645187974569195e+22
