temperature,pressure,group_index,point_index,comp_H,comp_O,comp_C,comp_N,comp_S,species,observed,predicted,pred_over_obs,obs_over_pred,ratio_max,log10P
804.5144902467754,4203.04892406384,9.778089522846554e-22,5.179744720210608e-21,0.0053623282780533,0.5032676656888628,0.488576438668072,0.0006964356414144,0.0020971317235972,N2,0.0007056995,3.4561998e-10,4.8975517e-07,2035945.8,2035945.8,3.6235644452819766
883.1508774917679,501.6792473733867,2.2146837674345835e-22,1.3946522103034e-21,0.5294606004567618,1.0346178312728471e-08,0.4700679504161281,0.0004714268940426,1.1886889263569153e-08,N2,1.5737847e-10,0.010272711,64861784.0,1.5320053e-08,64861784.0,2.700426136232789
997.4859562098776,68840.28806366982,2.3530338771762224e-24,1.7214300469868152e-23,0.0144522156334782,0.630047705833498,2.134569770707557e-05,9.652817289752683e-07,0.3554777675535877,N2,0.030952604,1.8503615e-05,0.0005978048,1672.7867,1672.7867,4.837842678973949
1156.0835751940551,34116.71421962855,5.98810476802388e-24,5.026856371051626e-23,1.7662790627674917e-06,0.4968186698952081,0.0752452321192455,2.0201743269734345e-08,0.4279343115047401,N2,0.0336822,2.7684749e-08,8.2194003e-07,1216589.9,1216589.9,4.532967197612752
1165.705986067731,343.03605272561697,4.441729617901589e-22,3.5647727446235815e-21,0.4744047065802068,9.43587939339722e-06,0.4560769362268597,0.0398668739981907,0.0296420473153493,N2,1.0262642e-06,0.002281827,2223.4282,0.0004497555,2223.4282,2.5353397663313153
780.9006973177259,21.88693390801438,0.0,9.35939461330671e-19,9.609399347551572e-08,0.013456558199104,0.626766298920564,0.3597762441402358,8.026461026431808e-07,C5,5.6825063e-16,1.3183258e-08,13175.771,4.310069e-08,13175.771,1.3401849264790542
1207.8165846680972,468.39729787197894,0.0,1.7142570338780737e-21,0.0026194251717787,2.3512429222784922e-08,0.5423960758914417,0.4536017428148408,0.0013827326095096,C5,0.0154330395,1.9909736e-07,1.2900722e-05,77514.65,77514.65,2.6706143810146
1277.671174987101,12098.692170807732,0.0,5.1905568294526385e-21,7.919533057371796e-06,0.0327429645530067,0.5981405277670487,0.3587045785587448,0.0104040095881422,C5,4.9569772e-11,4.5465367e-05,899062.2,1.0902754e-06,899062.2,4.082738427035547
1513.967819292934,1.5069927456783785,2.47084068878651e-21,9.537445058715928e-19,5.195443867128025e-08,8.082276701015261e-09,0.5170806878997785,0.4829168553618077,2.3967016983924705e-06,C5,0.017813776,1.24007975e-05,0.0006961353,1436.5023,1436.5023,0.1781111617244307
2817.7532474924187,0.0015323144511805,2.5388575668815686e-16,1.8762157419254794e-13,0.9014157431161808,0.0245216154410183,0.0322288329060755,0.0418338065858685,1.950856862189894e-09,C5,1.4101552e-08,1.8536657e-12,0.00013144186,4941.557,4941.557,-2.8146521025890876
1314.844789321564,15.32503267994297,3.1198407916597375e-22,5.428522977487943e-20,8.578564041978882e-05,0.0057181034726353,0.5192047130700354,0.4749867574025501,4.640414359557656e-06,C5,0.013168796,2.9531677e-07,2.2425495e-05,44591.953,44591.953,1.185401409304891
1770.965892614104,94.86975834376868,7.771917183766033e-23,1.8264005381850174e-20,0.0755562728523423,1.8154890193443533e-06,0.4338482945580105,0.4280141421572787,0.0625794749433489,C5,0.01507761,9.496694e-07,6.298541e-05,15876.676,15876.676,1.977127794328954
718.2978991091691,4.846245046524567e-09,6.139077645383557e-11,3.3560291128096774e-09,0.4989952402198851,9.169832558192851e-06,0.4962593153031072,0.0034047165198902,0.0013315581245591,C5,3.2677666e-13,5.8486585e-06,4408171.0,5.5872064e-08,4408171.0,-8.3145946298884
844.5959783636032,0.0002908309919723,1.2028522393197e-15,8.66053612310184e-14,4.2683790308950185e-08,0.0556675096074996,0.6350574059359653,0.3074002689357478,0.0018747728369969,C5,5.4226152e-09,0.003905808,720148.44,1.3883466e-06,720148.44,-3.5363593154011213
1003.578111226536,0.0083761595502878,4.9626182299908176e-17,4.300935799325376e-15,1.0609940922440676e-05,0.0022756726107775,0.5613721584887845,0.3865768721058901,0.0497646868536253,C5,1.5969691e-08,8.6660344e-05,5426.211,0.00018427911,5426.211,-2.0769550587468797
783.9530709896749,2.0850764217101927e-06,2.076400942225727e-13,8.876614028014982e-12,1.2388265670824652e-06,0.3532597366281031,0.5700460603542421,0.0763752419353752,0.0003177222557123,C5,0.03158611,1.6577811e-05,0.000524845,1905.3243,1905.3243,-5.680878022743557
749.0297547172697,5.509555118259887e-06,1.2968346069597612e-15,5.6088096751009674e-14,3.2492346455738305e-05,0.0001433678332734,0.5185430331698908,0.4765581293242452,0.0047229773261349,C5,0.017272642,2.0149903e-06,0.00011665791,8572.068,8572.068,-5.258883467842444
952.797793986233,0.1372756119242098,4.791375693120774e-18,2.1561190619043478e-16,0.143550162309261,2.683652315810562e-05,0.3493338601861028,0.001802949660076,0.5052861913214022,C5,4.6965714e-14,4.541884e-09,4338.1406,1.0338303e-05,4338.1406,-0.8624066116891349
